Datetime,Lat.,Lon.,Total_SO2,OMTO3_O3,DateforKepler
20130410T044513013Z,30.81,122.31,-0.18100000000000002,321.949,2013/04/10 04:45:13.013
20130410T044520501Z,31.24,122.17,0.3,325.817,2013/04/10 04:45:20.501
20130410T044527990Z,31.68,122.04,-0.006,340.847,2013/04/10 04:45:27.990
20130411T042641482Z,30.67,120.65,2.001,298.66200000000003,2013/04/11 04:26:41.482
20130411T042648971Z,31.1,120.49,1.915,306.195,2013/04/11 04:26:48.971
20130411T042633994Z,30.59,121.66,0.087,293.069,2013/04/11 04:26:33.994
20130411T042641482Z,31.02,121.5,0.319,301.82,2013/04/11 04:26:41.482
20130411T042648971Z,31.45,121.34,1.75,310.165,2013/04/11 04:26:48.971
20130411T042656459Z,31.88,121.18,0.7340000000000001,318.493,2013/04/11 04:26:56.459
20130411T042641482Z,31.32,122.27,-0.42,307.44599999999997,2013/04/11 04:26:41.482
20130411T042648971Z,31.75,122.12,0.983,315.57,2013/04/11 04:26:48.971
20130413T052922576Z,30.55,120.77,0.054000000000000006,333.844,2013/04/13 05:29:22.576
20130413T052930065Z,30.99,120.68,0.13699999999999998,341.475,2013/04/13 05:29:30.065
20130413T052937553Z,31.43,120.59,-0.282,345.24199999999996,2013/04/13 05:29:37.553
20130413T052922576Z,30.48,121.7,0.027000000000000003,331.795,2013/04/13 05:29:22.576
20130413T052930065Z,30.92,121.61,0.433,337.759,2013/04/13 05:29:30.065
20130413T052937553Z,31.36,121.53,-0.89,345.11699999999996,2013/04/13 05:29:37.553
20130413T052945041Z,31.8,121.44,1.419,350.332,2013/04/13 05:29:45.041
20130415T045132581Z,30.54,120.8,0.312,305.839,2013/04/15 04:51:32.581
20130415T045140069Z,30.97,120.67,0.336,307.45599999999996,2013/04/15 04:51:40.069
20130415T045147557Z,31.41,120.53,-0.315,310.043,2013/04/15 04:51:47.557
20130415T045132581Z,30.64,121.31,0.254,307.66,2013/04/15 04:51:32.581
20130415T045140069Z,31.08,121.18,-0.05,310.527,2013/04/15 04:51:40.069
20130415T045147557Z,31.52,121.05,-0.22399999999999998,314.113,2013/04/15 04:51:47.557
20130415T045155046Z,31.95,120.92,0.402,316.688,2013/04/15 04:51:55.046
20130415T045132581Z,30.74,121.81,-0.242,309.975,2013/04/15 04:51:32.581
20130415T045140069Z,31.18,121.68,0.58,313.19599999999997,2013/04/15 04:51:40.069
20130415T045147557Z,31.61,121.56,-0.149,316.415,2013/04/15 04:51:47.557
20130415T045155046Z,32.05,121.43,0.48100000000000004,318.539,2013/04/15 04:51:55.046
20130415T045132581Z,30.83,122.31,0.209,311.564,2013/04/15 04:51:32.581
20130415T045140069Z,31.26,122.18,-0.24600000000000002,315.057,2013/04/15 04:51:40.069
20130415T045147557Z,31.7,122.06,-0.047,319.297,2013/04/15 04:51:47.557
20130416T043252553Z,30.57,120.95,1.016,293.319,2013/04/16 04:32:52.553
20130416T043300041Z,31.0,120.8,0.478,283.355,2013/04/16 04:33:00.041
20130416T043307530Z,31.43,120.64,0.305,292.454,2013/04/16 04:33:07.530
20130416T043245065Z,30.38,121.81,0.7040000000000001,288.51599999999996,2013/04/16 04:32:45.065
20130416T043252553Z,30.81,121.66,-1.188,287.584,2013/04/16 04:32:52.553
20130416T043300041Z,31.25,121.51,0.23800000000000002,286.519,2013/04/16 04:33:00.041
20130416T043307530Z,31.68,121.36,0.955,293.207,2013/04/16 04:33:07.530
20130416T043252553Z,31.03,122.32,0.518,290.188,2013/04/16 04:32:52.553
20130416T043300041Z,31.46,122.18,0.16699999999999998,292.943,2013/04/16 04:33:00.041
20130416T043307530Z,31.89,122.03,0.066,299.965,2013/04/16 04:33:07.530
20130417T041420013Z,30.59,121.46,1.423,286.652,2013/04/17 04:14:20.013
20130417T041427501Z,31.02,121.29,2.053,290.404,2013/04/17 04:14:27.501
20130417T041434990Z,31.44,121.12,2.742,294.157,2013/04/17 04:14:34.990
20130417T041442478Z,31.86,120.94,1.122,297.91,2013/04/17 04:14:42.478
20130417T041427501Z,31.55,122.36,0.759,307.143,2013/04/17 04:14:27.501
20130418T053548627Z,30.5,121.14,0.292,272.39599999999996,2013/04/18 05:35:48.627
20130418T053556115Z,30.93,121.06,1.4909999999999999,279.164,2013/04/18 05:35:56.115
20130418T053603603Z,31.37,120.98,1.526,285.936,2013/04/18 05:36:03.603
20130418T053611092Z,31.81,120.9,0.16399999999999998,287.003,2013/04/18 05:36:11.092
20130418T053556115Z,30.77,122.27,0.425,274.91,2013/04/18 05:35:56.115
20130418T053603603Z,31.21,122.2,0.943,277.505,2013/04/18 05:36:03.603
20130418T053611092Z,31.64,122.13,0.32899999999999996,280.097,2013/04/18 05:36:11.092
20130419T051646131Z,30.65,120.96,0.643,293.41,2013/04/19 05:16:46.131
20130419T051653619Z,31.09,120.86,0.08199999999999999,292.666,2013/04/19 05:16:53.619
20130419T051701108Z,31.52,120.76,0.654,291.985,2013/04/19 05:17:01.108
20130419T051646131Z,30.66,121.62,0.359,290.58799999999997,2013/04/19 05:16:46.131
20130419T051653619Z,31.1,121.52,0.136,290.54900000000004,2013/04/19 05:16:53.619
20130419T051701108Z,31.54,121.42,0.573,290.60200000000003,2013/04/19 05:17:01.108
20130419T051708596Z,31.98,121.32,0.012,290.654,2013/04/19 05:17:08.596
20130419T051653619Z,31.1,122.23,-0.009000000000000001,290.538,2013/04/19 05:16:53.619
20130419T051701108Z,31.54,122.13,-0.505,291.121,2013/04/19 05:17:01.108
20130420T045751127Z,30.52,120.81,-0.011000000000000001,304.16200000000003,2013/04/20 04:57:51.127
20130420T045758615Z,30.96,120.68,-0.015,312.937,2013/04/20 04:57:58.615
20130420T045806103Z,31.39,120.56,-0.021,318.83,2013/04/20 04:58:06.103
20130420T045751127Z,30.58,121.16,0.009000000000000001,302.98900000000003,2013/04/20 04:57:51.127
20130420T045758615Z,31.01,121.03,-0.027999999999999997,311.494,2013/04/20 04:57:58.615
20130420T045806103Z,31.45,120.91,-0.051,318.482,2013/04/20 04:58:06.103
20130420T045751127Z,30.61,121.4,-0.031,303.284,2013/04/20 04:57:51.127
20130420T045758615Z,31.05,121.28,0.001,312.19,2013/04/20 04:57:58.615
20130420T045806103Z,31.49,121.16,-0.040999999999999995,315.75,2013/04/20 04:58:06.103
20130420T045813592Z,31.93,121.03,-0.012,317.677,2013/04/20 04:58:13.592
20130420T045751127Z,30.67,121.8,-0.011000000000000001,302.93,2013/04/20 04:57:51.127
20130420T045758615Z,31.11,121.68,-0.019,312.08099999999996,2013/04/20 04:57:58.615
20130420T045806103Z,31.55,121.56,-0.045,315.875,2013/04/20 04:58:06.103
20130420T045813592Z,31.99,121.44,0.048,316.64599999999996,2013/04/20 04:58:13.592
20130420T045751127Z,30.74,122.3,-0.062,300.499,2013/04/20 04:57:51.127
20130420T045758615Z,31.18,122.18,-0.013999999999999999,311.27,2013/04/20 04:57:58.615
20130420T045806103Z,31.62,122.06,-0.022000000000000002,318.467,2013/04/20 04:58:06.103
20130422T042030092Z,30.35,121.25,-0.384,291.238,2013/04/22 04:20:30.092
20130422T042037580Z,30.78,121.08,-0.505,285.911,2013/04/22 04:20:37.580
20130422T042045068Z,31.2,120.91,-0.051,283.942,2013/04/22 04:20:45.068
20130422T042052557Z,31.63,120.75,-0.441,284.644,2013/04/22 04:20:52.557
20130422T042030092Z,30.78,122.19,-0.297,300.606,2013/04/22 04:20:30.092
20130422T042037580Z,31.21,122.03,0.063,301.786,2013/04/22 04:20:37.580
20130422T042045068Z,31.63,121.86,-0.053,300.714,2013/04/22 04:20:45.068
20130423T054220165Z,30.79,120.68,-0.138,314.03700000000003,2013/04/23 05:42:20.165
20130423T054227653Z,31.23,120.61,0.213,319.02299999999997,2013/04/23 05:42:27.653
20130424T052310182Z,30.69,120.73,0.261,275.975,2013/04/24 05:23:10.182
20130424T052317671Z,31.12,120.63,-0.08199999999999999,274.004,2013/04/24 05:23:17.671
20130424T052325159Z,31.56,120.54,0.076,286.085,2013/04/24 05:23:25.159
20130424T052310182Z,30.67,121.49,0.8009999999999999,275.623,2013/04/24 05:23:10.182
20130424T052317671Z,31.11,121.4,-1.2009999999999998,275.147,2013/04/24 05:23:17.671
20130424T052325159Z,31.55,121.31,-0.625,282.744,2013/04/24 05:23:25.159
20130424T052332647Z,31.99,121.22,1.844,297.41,2013/04/24 05:23:32.647
20130424T052317671Z,31.07,122.24,-0.435,280.105,2013/04/24 05:23:17.671
20130424T052325159Z,31.51,122.16,0.313,282.955,2013/04/24 05:23:25.159
20130425T050414178Z,30.71,120.72,0.866,299.31,2013/04/25 05:04:14.178
20130425T050421666Z,31.15,120.6,1.2919999999999998,304.51,2013/04/25 05:04:21.666
20130425T050406689Z,30.33,121.35,1.218,296.777,2013/04/25 05:04:06.689
20130425T050414178Z,30.77,121.23,1.4240000000000002,302.112,2013/04/25 05:04:14.178
20130425T050421666Z,31.21,121.12,2.017,307.447,2013/04/25 05:04:21.666
20130425T050429154Z,31.65,121.0,2.244,312.781,2013/04/25 05:04:29.154
20130425T050406689Z,30.39,121.87,0.2,303.574,2013/04/25 05:04:06.689
20130425T050414178Z,30.83,121.75,1.0659999999999998,307.639,2013/04/25 05:04:14.178
20130425T050421666Z,31.27,121.64,0.848,311.705,2013/04/25 05:04:21.666
20130425T050429154Z,31.71,121.53,2.194,315.77,2013/04/25 05:04:29.154
20130425T050414178Z,30.88,122.29,0.9520000000000001,306.564,2013/04/25 05:04:14.178
20130425T050421666Z,31.32,122.18,0.733,311.733,2013/04/25 05:04:21.666
20130425T050429154Z,31.76,122.07,0.792,316.9,2013/04/25 05:04:29.154
20130426T044526674Z,30.61,120.61,0.903,326.719,2013/04/26 04:45:26.674
20130426T044534162Z,31.05,120.47,1.504,330.86800000000005,2013/04/26 04:45:34.162
20130426T044519186Z,30.32,121.31,-0.132,323.949,2013/04/26 04:45:19.186
20130426T044526674Z,30.76,121.17,1.0490000000000002,327.99699999999996,2013/04/26 04:45:26.674
20130426T044534162Z,31.19,121.04,0.904,332.04400000000004,2013/04/26 04:45:34.162
20130426T044541650Z,31.63,120.9,-0.637,336.088,2013/04/26 04:45:41.650
20130426T044519186Z,30.45,121.85,0.855,322.57599999999996,2013/04/26 04:45:19.186
20130426T044526674Z,30.89,121.71,0.063,326.18,2013/04/26 04:45:26.674
20130426T044534162Z,31.32,121.58,0.069,332.8,2013/04/26 04:45:34.162
20130426T044541650Z,31.76,121.44,0.23600000000000002,336.79400000000004,2013/04/26 04:45:41.650
20130426T044526674Z,31.0,122.24,-0.08,325.152,2013/04/26 04:45:26.674
20130426T044534162Z,31.44,122.11,-0.16399999999999998,332.404,2013/04/26 04:45:34.162
20130426T044541650Z,31.87,121.97,0.687,337.29400000000004,2013/04/26 04:45:41.650
20130427T042652074Z,30.7,120.63,0.40399999999999997,324.749,2013/04/27 04:26:52.074
20130427T042659562Z,31.12,120.47,0.297,325.68,2013/04/27 04:26:59.562
20130427T042644585Z,30.62,121.64,1.217,326.574,2013/04/27 04:26:44.585
20130427T042652074Z,31.05,121.48,0.723,331.444,2013/04/27 04:26:52.074
20130427T042659562Z,31.48,121.32,-0.265,331.065,2013/04/27 04:26:59.562
20130427T042707050Z,31.9,121.16,0.478,328.486,2013/04/27 04:27:07.050
20130427T042644585Z,30.91,122.41,0.521,328.94,2013/04/27 04:26:44.585
20130427T042652074Z,31.34,122.26,-0.23199999999999998,331.913,2013/04/27 04:26:52.074
20130427T042659562Z,31.77,122.1,0.09300000000000001,329.19300000000004,2013/04/27 04:26:59.562
20130429T052932223Z,30.55,120.76,0.099,302.972,2013/04/29 05:29:32.223
20130429T052939711Z,30.99,120.67,0.675,305.422,2013/04/29 05:29:39.711
20130429T052947199Z,31.43,120.59,-0.013999999999999999,307.87,2013/04/29 05:29:47.199
20130429T052932223Z,30.48,121.69,0.07400000000000001,305.182,2013/04/29 05:29:32.223
20130429T052939711Z,30.92,121.61,-0.14800000000000002,311.018,2013/04/29 05:29:39.711
20130429T052947199Z,31.36,121.53,-0.162,314.999,2013/04/29 05:29:47.199
20130429T052954688Z,31.8,121.44,1.172,313.726,2013/04/29 05:29:54.688
20130430T051036227Z,30.81,120.72,0.004,294.71,2013/04/30 05:10:36.227
20130430T051043715Z,31.24,120.61,-0.066,293.422,2013/04/30 05:10:43.715
20130430T051028739Z,30.41,121.39,0.015,290.297,2013/04/30 05:10:28.739
20130430T051036227Z,30.85,121.28,0.16699999999999998,290.619,2013/04/30 05:10:36.227
20130430T051043715Z,31.29,121.18,0.293,292.907,2013/04/30 05:10:43.715
20130430T051051203Z,31.73,121.07,0.7390000000000001,295.194,2013/04/30 05:10:51.203
20130430T051028739Z,30.44,121.97,-0.09699999999999999,290.589,2013/04/30 05:10:28.739
20130430T051036227Z,30.88,121.87,0.768,290.443,2013/04/30 05:10:36.227
20130430T051043715Z,31.32,121.76,0.335,294.816,2013/04/30 05:10:43.715
20130430T051051203Z,31.76,121.66,0.11900000000000001,290.122,2013/04/30 05:10:51.203
20130430T051043715Z,31.35,122.38,-0.379,294.805,2013/04/30 05:10:43.715
20130501T045140232Z,30.44,120.83,-0.004,318.866,2013/05/01 04:51:40.232
20130501T045147720Z,30.88,120.69,0.8420000000000001,324.471,2013/05/01 04:51:47.720
20130501T045155208Z,31.31,120.56,0.77,330.07300000000004,2013/05/01 04:51:55.208
20130501T045140232Z,30.55,121.34,0.379,318.039,2013/05/01 04:51:40.232
20130501T045147720Z,30.98,121.21,0.085,321.325,2013/05/01 04:51:47.720
20130501T045155208Z,31.42,121.08,-0.057999999999999996,327.22900000000004,2013/05/01 04:51:55.208
20130501T045202697Z,31.85,120.94,1.0759999999999998,335.038,2013/05/01 04:52:02.697
20130501T045140232Z,30.64,121.84,0.33,316.085,2013/05/01 04:51:40.232
20130501T045147720Z,31.08,121.71,0.8290000000000001,319.541,2013/05/01 04:51:47.720
20130501T045155208Z,31.51,121.58,0.642,322.995,2013/05/01 04:51:55.208
20130501T045202697Z,31.95,121.45,0.603,326.448,2013/05/01 04:52:02.697
20130501T045140232Z,30.73,122.34,0.053,315.112,2013/05/01 04:51:40.232
20130501T045147720Z,31.17,122.21,-0.10400000000000001,319.027,2013/05/01 04:51:47.720
20130501T045155208Z,31.6,122.08,0.605,328.236,2013/05/01 04:51:55.208
20130502T043259199Z,30.42,121.0,1.538,309.374,2013/05/02 04:32:59.199
20130502T043306687Z,30.85,120.85,0.8440000000000001,312.67900000000003,2013/05/02 04:33:06.687
20130502T043314175Z,31.28,120.69,1.139,315.982,2013/05/02 04:33:14.175
20130502T043259199Z,30.67,121.71,0.524,310.955,2013/05/02 04:32:59.199
20130502T043306687Z,31.1,121.56,0.794,324.797,2013/05/02 04:33:06.687
20130502T043314175Z,31.53,121.41,1.081,328.6,2013/05/02 04:33:14.175
20130502T043321663Z,31.96,121.26,0.5429999999999999,332.404,2013/05/02 04:33:21.663
20130502T043259199Z,30.89,122.37,0.259,311.884,2013/05/02 04:32:59.199
20130502T043306687Z,31.32,122.22,0.124,323.363,2013/05/02 04:33:06.687
20130502T043314175Z,31.75,122.08,-0.21,331.46,2013/05/02 04:33:14.175
20130503T041424668Z,30.35,121.56,0.535,319.332,2013/05/03 04:14:24.668
20130503T041432156Z,30.78,121.39,-0.08,322.03,2013/05/03 04:14:32.156
20130503T041439645Z,31.2,121.22,0.975,317.841,2013/05/03 04:14:39.645
20130503T041447133Z,31.62,121.04,2.285,324.447,2013/05/03 04:14:47.133
20130503T041432156Z,31.31,122.46,1.624,337.644,2013/05/03 04:14:32.156
20130504T053558757Z,30.58,121.12,1.192,321.279,2013/05/04 05:35:58.757
20130504T053606245Z,31.02,121.04,1.85,322.444,2013/05/04 05:36:06.245
20130504T053613733Z,31.46,120.96,2.06,323.60900000000004,2013/05/04 05:36:13.733
20130504T053621222Z,31.9,120.89,0.965,324.77299999999997,2013/05/04 05:36:21.222
20130504T053606245Z,30.85,122.26,0.16,324.05400000000003,2013/05/04 05:36:06.245
20130504T053613733Z,31.29,122.19,0.039,327.945,2013/05/04 05:36:13.733
20130504T053621222Z,31.73,122.11,0.56,326.41700000000003,2013/05/04 05:36:21.222
20130506T045758271Z,30.46,120.83,0.266,294.173,2013/05/06 04:57:58.271
20130506T045805760Z,30.89,120.71,0.08800000000000001,307.744,2013/05/06 04:58:05.760
20130506T045813248Z,31.33,120.58,0.07,311.20099999999996,2013/05/06 04:58:13.248
20130506T045758271Z,30.51,121.18,0.168,289.692,2013/05/06 04:57:58.271
20130506T045805760Z,30.95,121.05,-0.648,298.527,2013/05/06 04:58:05.760
20130506T045813248Z,31.39,120.93,0.35100000000000003,301.142,2013/05/06 04:58:13.248
20130506T045820736Z,31.82,120.8,-0.099,303.676,2013/05/06 04:58:20.736
20130506T045758271Z,30.55,121.42,0.575,288.468,2013/05/06 04:57:58.271
20130506T045805760Z,30.99,121.3,0.146,295.534,2013/05/06 04:58:05.760
20130506T045813248Z,31.43,121.18,-0.002,295.37,2013/05/06 04:58:13.248
20130506T045820736Z,31.86,121.05,-0.39799999999999996,301.744,2013/05/06 04:58:20.736
20130506T045758271Z,30.61,121.82,-0.126,292.661,2013/05/06 04:57:58.271
20130506T045805760Z,31.05,121.7,-0.07400000000000001,294.681,2013/05/06 04:58:05.760
20130506T045813248Z,31.48,121.58,-0.777,292.848,2013/05/06 04:58:13.248
20130506T045820736Z,31.92,121.46,-0.667,296.668,2013/05/06 04:58:20.736
20130506T045805760Z,31.12,122.2,0.075,292.829,2013/05/06 04:58:05.760
20130506T045813248Z,31.55,122.08,0.504,292.902,2013/05/06 04:58:13.248
20130507T043916250Z,30.91,122.11,-0.268,304.118,2013/05/07 04:39:16.250
20130507T043923738Z,31.34,121.97,0.008,301.72900000000004,2013/05/07 04:39:23.738
20130507T043931227Z,31.78,121.82,-0.053,298.422,2013/05/07 04:39:31.227
20130507T043916250Z,30.56,120.9,-0.035,302.324,2013/05/07 04:39:16.250
20130507T043923738Z,30.99,120.75,0.098,301.91200000000003,2013/05/07 04:39:23.738
20130507T043931227Z,31.43,120.6,0.441,299.001,2013/05/07 04:39:31.227
20130507T043908762Z,30.31,121.66,-0.258,302.957,2013/05/07 04:39:08.762
20130507T043916250Z,30.75,121.52,0.11599999999999999,303.027,2013/05/07 04:39:16.250
20130507T043923738Z,31.18,121.38,0.124,302.723,2013/05/07 04:39:23.738
20130507T043931227Z,31.61,121.23,-0.004,297.07599999999996,2013/05/07 04:39:31.227
20130508T042042717Z,30.63,121.15,-1.45,276.214,2013/05/08 04:20:42.717
20130508T042050205Z,31.05,120.98,-0.17300000000000001,275.676,2013/05/08 04:20:50.205
20130508T042057693Z,31.48,120.81,0.14400000000000002,280.825,2013/05/08 04:20:57.693
20130508T042035228Z,30.63,122.25,-0.415,275.472,2013/05/08 04:20:35.228
20130508T042042717Z,31.06,122.09,-0.7829999999999999,274.944,2013/05/08 04:20:42.717
20130508T042050205Z,31.48,121.93,-0.6940000000000001,279.598,2013/05/08 04:20:50.205
20130508T042057693Z,31.91,121.76,0.8220000000000001,278.093,2013/05/08 04:20:57.693
20130509T054223297Z,30.53,120.73,-0.45,283.343,2013/05/09 05:42:23.297
20130509T054230785Z,30.97,120.66,-0.44299999999999995,282.188,2013/05/09 05:42:30.785
20130509T054238274Z,31.41,120.58,-0.307,282.71,2013/05/09 05:42:38.274
20130510T052318812Z,30.77,120.72,0.298,293.324,2013/05/10 05:23:18.812
20130510T052326300Z,31.2,120.62,0.733,289.27099999999996,2013/05/10 05:23:26.300
20130510T052311323Z,30.31,121.58,0.10400000000000001,299.94599999999997,2013/05/10 05:23:11.323
20130510T052318812Z,30.75,121.48,0.503,298.85200000000003,2013/05/10 05:23:18.812
20130510T052326300Z,31.19,121.39,1.2329999999999999,299.762,2013/05/10 05:23:26.300
20130510T052333788Z,31.63,121.3,1.311,300.67400000000004,2013/05/10 05:23:33.788
20130510T052318812Z,30.71,122.32,0.046,305.028,2013/05/10 05:23:18.812
20130510T052326300Z,31.15,122.23,0.469,303.85900000000004,2013/05/10 05:23:26.300
20130510T052333788Z,31.59,122.15,0.848,302.689,2013/05/10 05:23:33.788
20130511T050420818Z,30.69,120.74,0.18,308.262,2013/05/11 05:04:20.818
20130511T050428306Z,31.13,120.62,-0.134,309.32,2013/05/11 05:04:28.306
20130511T050435794Z,31.57,120.5,0.16899999999999998,312.085,2013/05/11 05:04:35.794
20130511T050413329Z,30.31,121.36,0.19899999999999998,307.79900000000004,2013/05/11 05:04:13.329
20130511T050420818Z,30.75,121.25,1.199,309.139,2013/05/11 05:04:20.818
20130511T050428306Z,31.19,121.13,0.214,310.101,2013/05/11 05:04:28.306
20130511T050435794Z,31.63,121.01,-0.122,313.251,2013/05/11 05:04:35.794
20130511T050413329Z,30.37,121.88,-0.151,308.18,2013/05/11 05:04:13.329
20130511T050420818Z,30.81,121.77,0.307,311.507,2013/05/11 05:04:20.818
20130511T050428306Z,31.25,121.65,1.5230000000000001,314.832,2013/05/11 05:04:28.306
20130511T050435794Z,31.68,121.54,0.5579999999999999,318.158,2013/05/11 05:04:35.794
20130511T050420818Z,30.86,122.31,0.45799999999999996,316.278,2013/05/11 05:04:20.818
20130511T050428306Z,31.29,122.19,0.431,319.935,2013/05/11 05:04:28.306
20130511T050435794Z,31.73,122.08,0.418,323.591,2013/05/11 05:04:35.794
20130513T042656757Z,30.59,120.69,-0.311,314.816,2013/05/13 04:26:56.757
20130513T042704245Z,31.02,120.53,-0.539,315.16700000000003,2013/05/13 04:27:04.245
20130513T042649268Z,30.52,121.69,0.001,317.536,2013/05/13 04:26:49.268
20130513T042656757Z,30.94,121.53,0.695,319.072,2013/05/13 04:26:56.757
20130513T042704245Z,31.37,121.38,-0.184,320.607,2013/05/13 04:27:04.245
20130513T042711733Z,31.8,121.22,-0.08199999999999999,323.15,2013/05/13 04:27:11.733
20130513T042656757Z,31.24,122.31,0.159,322.58099999999996,2013/05/13 04:26:56.757
20130513T042704245Z,31.67,122.15,-0.14800000000000002,325.034,2013/05/13 04:27:04.245
20130515T052939349Z,30.62,120.76,-0.132,282.807,2013/05/15 05:29:39.349
20130515T052946837Z,31.06,120.67,-0.07400000000000001,292.976,2013/05/15 05:29:46.837
20130515T052954326Z,31.5,120.58,-0.02,294.745,2013/05/15 05:29:54.326
20130515T052939349Z,30.55,121.69,-0.672,277.933,2013/05/15 05:29:39.349
20130515T052946837Z,30.99,121.61,-0.301,293.82599999999996,2013/05/15 05:29:46.837
20130515T052954326Z,31.43,121.52,-0.10400000000000001,299.928,2013/05/15 05:29:54.326
20130515T053001814Z,31.86,121.44,-0.6509999999999999,290.645,2013/05/15 05:30:01.814
20130516T051041336Z,30.77,120.75,-0.059000000000000004,304.018,2013/05/16 05:10:41.336
20130516T051048824Z,31.21,120.64,0.025,303.938,2013/05/16 05:10:48.824
20130516T051033847Z,30.37,121.41,-0.015,294.564,2013/05/16 05:10:33.847
20130516T051041336Z,30.81,121.31,0.025,295.916,2013/05/16 05:10:41.336
20130516T051048824Z,31.25,121.2,-0.003,302.203,2013/05/16 05:10:48.824
20130516T051056312Z,31.69,121.09,0.01,302.874,2013/05/16 05:10:56.312
20130516T051041336Z,30.85,121.89,-0.111,285.889,2013/05/16 05:10:41.336
20130516T051048824Z,31.29,121.79,-0.076,298.066,2013/05/16 05:10:48.824
20130516T051056312Z,31.73,121.68,-0.035,298.144,2013/05/16 05:10:56.312
